,tweet_id,handle,retweet_count,text,mined_at,created_at
109,1463528679569559556,The Bridge,3,¿Tienes curiosidad por el mundo de las criptomonedas? 🪙¿Has oído hablar de los #NFT? La semana que viene nos visita… https://t.co/zE41wEsxbA,2022-07-13 14:10:58.629370,Wed Nov 24 15:23:22 +0000 2021
110,1463086924369825793,The Bridge,0,"Qué es el Desafío de Tripulaciones❓ ""Es un reto en el que agrupamos a todos los bootcamps de @TheBridge_Tech y cada… https://t.co/TfJdo5ngzJ",2022-07-13 14:10:58.629370,Tue Nov 23 10:08:00 +0000 2021
111,1463070213965066244,The Bridge,1,¿Por qué Valencia?☀️En Valencia se crean al día entre 500 y 1.000 puestos en profesiones digitales. Gracias a la fo… https://t.co/p5QAjoEKWh,2022-07-13 14:10:58.629370,Tue Nov 23 09:01:36 +0000 2021
112,1462833592015503369,The Bridge,1,¡Bienvenidos! #Día0 en Valencia para nuestros alumnos de #DataScience y #FullStack que empiezan con ilusión su cami… https://t.co/37zfObxTOB,2022-07-13 14:10:58.629370,Mon Nov 22 17:21:21 +0000 2021
113,1461314899645280257,The Bridge,0,¡Happy Birthday to @TheBridge_Tech ! Hoy cumplimos 2⃣ años llenos de historias en los que la motivación y la intens… https://t.co/MnT5NTw0Bf,2022-07-13 14:10:58.629370,Thu Nov 18 12:46:36 +0000 2021
114,1460931429311864840,The Bridge,2,"Feliz #DíaDelEstudiante 🙌 a todos los alumnos de @TheBridge_Tech 🚀

¡El esfuerzo diario que le ponéis os hace grand… https://t.co/xp98G5CbFy",2022-07-13 14:10:58.629370,Wed Nov 17 11:22:50 +0000 2021
115,1460901623622995968,The Bridge,1,"Web scraping, sistemas de diseño, el engaño de los datos... ¿no te suena de nada? Apúntate a nuestros eventos y apr… https://t.co/KorBwF0eRD",2022-07-13 14:10:58.629370,Wed Nov 17 09:24:23 +0000 2021
116,1460664611980652552,The Bridge,2,¡Ya estamos! Comienza la conferencia de Interpretabilidad 'Las razones ocultas en la toma de decisiones algorítmica… https://t.co/snZiTYphnk,2022-07-13 14:10:58.629370,Tue Nov 16 17:42:35 +0000 2021
117,1458826070162124805,The Bridge,0,"Qué es el ramp-up❓2️⃣ semanas en las que se imparte una base de la materia, se instalan programas y herramientas qu… https://t.co/tXgrQ6LVuR",2022-07-13 14:10:58.629370,Thu Nov 11 15:56:53 +0000 2021
118,1458713193317117953,The Bridge,1,"RT @nodosenlared: Martes 16 de noviembre: ""Interpretable AI"". Las razones ocultas en la toma de decisiones algorítmica"" https://t.co/rTP2Gg…",2022-07-13 14:10:58.629370,Thu Nov 11 08:28:21 +0000 2021
119,1458372746837217280,The Bridge,1,RT @AcmUpv: Os compartimos los talleres de @TheBridge_tech sobre #ciberseguridad #fullstack #datascience #uxui ¡Son gratuitos y la mayoría…,2022-07-13 14:10:58.629370,Wed Nov 10 09:55:32 +0000 2021
120,1458355189593870343,The Bridge,0,Ayer se hizo un #TestdeTuring en tv para saber si hablamos con un ordenador o un humano. El Natural Language Proces… https://t.co/V7rW3u95od,2022-07-13 14:10:58.629370,Wed Nov 10 08:45:46 +0000 2021
121,1457661218525696004,The Bridge,0,Quién mejor puede describir la experiencia en la escuela son nuestros alumnos 😍¡Gracias por darle sentido a… https://t.co/Kf319Yh0Rk,2022-07-13 14:10:58.629370,Mon Nov 08 10:48:11 +0000 2021
122,1457628986436161539,The Bridge,0,▶️¿Qué son los programas de talento digital? ¿Por qué una buena especialización puede ser la clave para acelerar tu… https://t.co/cTlyEwWaxF,2022-07-13 14:10:58.629370,Mon Nov 08 08:40:06 +0000 2021
123,1456560951889641479,The Bridge,1,Un placer participar en #cendigital @CEN_Navarra @ikerarceseco acompañando a las empresas navarras hacia la transfo… https://t.co/bsmn5AKyDe,2022-07-13 14:10:58.629370,Fri Nov 05 09:56:07 +0000 2021
124,1455923357464018948,The Bridge,0,Hoy hemos estado en @itep_es hablando de la especialización en #Data #Ciber y #FullStack. El 30% de nuestros alumno… https://t.co/iLKuPV3Lug,2022-07-13 14:10:58.629370,Wed Nov 03 15:42:32 +0000 2021
125,1455826022289612804,The Bridge,1,"🦑Te haces fan de una serie. Te descargas una ""inofensiva"" app en tu móvil. Y has dejado entrar al malware ""Joker"".… https://t.co/yRKqUZcyPN",2022-07-13 14:10:58.629370,Wed Nov 03 09:15:46 +0000 2021
126,1455471037110525955,The Bridge,0,¡Ya tenemos ganador! @PorrasAlcon Enhorabuena 👏👏 has ganado una tarjeta regalo de Amazon por un valor de 20€. Disfr… https://t.co/ad4fYYZ1ge,2022-07-13 14:10:58.629370,Tue Nov 02 09:45:11 +0000 2021
127,1453995389040930819,The Bridge,1,"Es viernes y además, es día de #DesafíoDeTripulaciones 🚀! Los alumnos de todos los bootcamps presentan ante el jura… https://t.co/ix4UFDr74Z",2022-07-13 14:10:58.629370,Fri Oct 29 08:01:29 +0000 2021
128,1453276027711492096,The Bridge,2,"👻 Concurso #Halloween para todo el mundo, seas ya bridger o no, puedes ganar una tarjeta regalo de #Amazon 🎃 Fácil:… https://t.co/1NLYC15RoA",2022-07-13 14:10:58.629370,Wed Oct 27 08:23:00 +0000 2021
129,1452661718233067527,The Bridge,0,"Os presentamos los talleres de Otoño🍁en @TheBridge_Tech Son gratuitos y la mayoría se pueden seguir online.

👨‍💻Apr… https://t.co/dNQqSsfB56",2022-07-13 14:10:58.629370,Mon Oct 25 15:41:57 +0000 2021
130,1452548416698044419,The Bridge,0,"Hoy acaba el plazo para apuntarse a la nueva edición de la iniciativa ""Yo_hablo cód;gø/&gt;"" con la colaboración de… https://t.co/QxkD3VAIu6",2022-07-13 14:10:58.629370,Mon Oct 25 08:11:44 +0000 2021
131,1451450950024114195,The Bridge,2,Un placer haber tenido a @DataforMad en @TheBridge_Tech para hablar sobre cómo desde la ciencia de datos y la #IA s… https://t.co/CcFbxbEhzS,2022-07-13 14:10:58.629370,Fri Oct 22 07:30:47 +0000 2021
132,1450729861564223492,The Bridge,0,Encantados de acoger eventos como este donde emprendedores y alumnos comparten experiencias y debaten sobre la real… https://t.co/RaIkKRjZKB,2022-07-13 14:10:58.629370,Wed Oct 20 07:45:26 +0000 2021
133,1448972420249833476,The Bridge,1,Aviso a todas las comunidades Tech de Valencia! #Bootcamps 🔛  @VLCTechHub @VlcJS @VLCTechFest @AcmUpv @Startup_VLC… https://t.co/cH5Xlg66Hq,2022-07-13 14:10:58.629370,Fri Oct 15 11:22:00 +0000 2021
134,1448956395727069184,The Bridge,4,"RT @Ethic_: La digitalización educativa, emprendida a marchas forzadas durante la pandemia, ha reflejado una vez más las necesidades que no…",2022-07-13 14:10:58.629370,Fri Oct 15 10:18:19 +0000 2021
135,1447499682284965891,The Bridge,0,"¿Quieres acceder a las profesiones del presente/futuro?

Conoce qué perfiles se demandan en empresas como… https://t.co/doFbBPMpxF",2022-07-13 14:10:58.629370,Mon Oct 11 09:49:52 +0000 2021
136,1446126472779886599,The Bridge,0,¡De excursión 🎒! Nuestros alumnos de #DigitalMarketingOps han acudido hoy a @south_summit para conocer de cerca a e… https://t.co/trzBVy8Kp7,2022-07-13 14:10:58.629370,Thu Oct 07 14:53:13 +0000 2021
137,1445794667237412864,The Bridge,4,Tarde de #VR gracias a la visita de @martinbrainon presentando su proyecto #Atemin ¡Una nueva forma de entrenar la… https://t.co/ePFL9qlsrT,2022-07-13 14:10:58.629370,Wed Oct 06 16:54:44 +0000 2021
138,1445361908316520449,The Bridge,2,Valencia es la 3⃣ ciudad con más vacantes digitales en🇪🇸. Por eso hemos firmado un acuerdo de Becas + Formación + R… https://t.co/xN1tudFRO1,2022-07-13 14:10:58.629370,Tue Oct 05 12:15:07 +0000 2021
139,1445289692489043972,The Bridge,0,"#DiaMundialDeLosDocentes Enseñar nunca es fácil, y menos, en el campo de la tecnología y el mundo digital. Nuestros… https://t.co/Pg99rCYrF4",2022-07-13 14:10:58.629370,Tue Oct 05 07:28:09 +0000 2021
140,1443177486041423872,The Bridge,0,"¿Gamer?🎮¿Fan de Overwatch? Apúntate a la STEAM+ eSports Competition de @UniversiaES Una oportunidad para, además de… https://t.co/LeXsw4r0DU",2022-07-13 14:10:58.629370,Wed Sep 29 11:35:00 +0000 2021
141,1441063837994680322,The Bridge,0,En el Taller de @lorealspain sobre #marketingdigital y #ecommerce en @TheBridge_Tech 🙌 Súper interesante charla hab… https://t.co/yP3sz5h5Fh,2022-07-13 14:10:58.629370,Thu Sep 23 15:36:07 +0000 2021
142,1437438923224100866,The Bridge,0,¡Feliz #DiaDelProgramador ! 🍰🎉 A todos los #FullStack que se han formado con @TheBridge_Tech y a la nueva promoción… https://t.co/VraN11tOWj,2022-07-13 14:10:58.629370,Mon Sep 13 15:32:00 +0000 2021
143,1433063068238589957,The Bridge,1,"@firoba Muchas gracias @firoba por tu visita a 
@TheBridge_Tech y tu interés por conocer propuestas educativas como… https://t.co/LjaDeZErUX",2022-07-13 14:10:58.629370,Wed Sep 01 13:43:55 +0000 2021
144,1433061664400814090,The Bridge,2,"RT @firoba: Visito The Bridge, la aceleradora de talento digital, con programas “bootcamps” que permite a jóvenes y más senior formarse, re…",2022-07-13 14:10:58.629370,Wed Sep 01 13:38:20 +0000 2021
145,1430953207673536513,The Bridge,1,"¡El lunes volvemos al campus! 🚀

Tenemos muchas ganas de veros. 😎

#adiosvacaciones #thebridgeschool #digitaltalent… https://t.co/V1FQ1P1odd",2022-07-13 14:10:58.629370,Thu Aug 26 18:00:05 +0000 2021
146,1430092518692171790,The Bridge,1,"Y estos son nuestros badges de Digital Marketing OPS.

Según nuestros alumnos van adquiriendo los conocimientos, se… https://t.co/4GbjRCRo2v",2022-07-13 14:10:58.629370,Tue Aug 24 09:00:00 +0000 2021
147,1429730129945714691,The Bridge,0,"Google Analytics, te contamos qué es. 😎

#googleanalytics #marketing #digitalmarketing #bootcamps #thebridgeschool… https://t.co/SEyUJhYhan",2022-07-13 14:10:58.629370,Mon Aug 23 09:00:00 +0000 2021
148,1429367739039338496,The Bridge,0,"Y aquí los badges de Desarrollo Web Full Stack.

Según nuestros alumnos van adquiriendo los conocimientos, se les v… https://t.co/jI3tWbunuX",2022-07-13 14:10:58.629370,Sun Aug 22 09:00:00 +0000 2021
149,1428729785568661509,The Bridge,0,"Metasploit, te contamos qué es. 😎

#metasploit #ciberseguridad #bootcamps #thebridgeschool #digitaltalent https://t.co/yL8wzqbZ2m",2022-07-13 14:10:58.629370,Fri Aug 20 14:45:00 +0000 2021
150,1427895498741010433,The Bridge,0,"Y estos son nuestros badges de Ciberseguridad.

Según nuestros alumnos van adquiriendo los conocimientos, se les va… https://t.co/0YRDr80D6E",2022-07-13 14:10:58.629370,Wed Aug 18 07:29:50 +0000 2021
151,1426106250727677952,The Bridge,0,"Kubernetes, te contamos qué es. 😎

#kubernetes #fullstack #webdeveloper #thebridge #bootcamps https://t.co/vqbQMLsmYR",2022-07-13 14:10:58.629370,Fri Aug 13 09:00:00 +0000 2021
152,1425381495233990657,The Bridge,0,"Os presentamos nuestro badges de Digital Product Design.

A medida que los alumnos van adquiriendo conocimientos, s… https://t.co/84ZN5lMOEi",2022-07-13 14:10:58.629370,Wed Aug 11 09:00:05 +0000 2021
153,1423569535072886787,The Bridge,0,"¿Sabes en qué consiste el Research? 😎

#uxui #research #digitaltalent #bootcamos #digitalproduct #thebridge https://t.co/VUI1mDmvKm",2022-07-13 14:10:58.629370,Fri Aug 06 09:00:00 +0000 2021
154,1422844760365076480,The Bridge,0,"Os presentamos nuestro badges de Data Science.

A medida que los alumnos van adquiriendo conocimientos, se les van… https://t.co/eCecKaDpJX",2022-07-13 14:10:58.629370,Wed Aug 04 09:00:00 +0000 2021
155,1421757597250637824,The Bridge,0,"¡Cerrado por vacaciones! 😎

Nos vemos el 30 de agosto con las pilas cargadas. 😉

#thebridgeschool #summer… https://t.co/dGfexJvevi",2022-07-13 14:10:58.629370,Sun Aug 01 09:00:00 +0000 2021
156,1421482033747046401,The Bridge,1,"¡Ayer se graduó una promoción más! 

No podemos estar más orgullosos de  vosotros y de todo vuestro esfuerzo.

¡Enh… https://t.co/G1fWyuA1Mx",2022-07-13 14:10:58.629370,Sat Jul 31 14:45:01 +0000 2021
157,1419703688554237959,The Bridge,0,"¿Quieres aprender a crear y gestionar una campaña de marketing digital basada en objetivos? 🚀

Reserva tu plaza par… https://t.co/XE3xUfrTxe",2022-07-13 14:10:58.629370,Mon Jul 26 16:58:30 +0000 2021
158,1418617995581140998,The Bridge,1,"Ayer se graduó una nueva promoción de Data Science Part Time en The Bridge y no podemos estar más orgullosos. 😎

¡E… https://t.co/qqMOI3Ccbu",2022-07-13 14:10:58.629370,Fri Jul 23 17:04:21 +0000 2021
159,1417533400227926020,The Bridge,1,"NOTICIÓN 🤩

The Bridge y sus bootcamps aterrizan en Valencia de la mano de Universidad CEU Cardenal Herrera 💻☀🥘🌴

M… https://t.co/HN4ppvr63Z",2022-07-13 14:10:58.629370,Tue Jul 20 17:14:33 +0000 2021
160,1416098752855781382,The Bridge,0,"Alerta: #hired 🏁🎉

Otro de nuestro alumni contratado y no nos puede hacer más ilusión. 🤗

¡Enhorabuena Jorge Javier… https://t.co/tbySl4w8WP",2022-07-13 14:10:58.629370,Fri Jul 16 18:13:47 +0000 2021
161,1415395051933470722,The Bridge,0,"¡Hoy hemos tenido en The Bridge a Iñaki Arrola! 😎

Ha sido un auténtico placer tenerte en nuestro campus y que nos… https://t.co/HNZIC36p1z",2022-07-13 14:10:58.629370,Wed Jul 14 19:37:31 +0000 2021
162,1414516530788945920,The Bridge,0,Nuestros alumnos de UX/UI empiezan el día con la técnica de ideación de los 6 sombreros... ¡qué creatividad!… https://t.co/VmcOJ00yQJ,2022-07-13 14:10:58.629370,Mon Jul 12 09:26:36 +0000 2021
163,1413142467843555335,The Bridge,0,"El próximo lunes, Juanjo Montiel, desarrollador en Microsoft, nos enseñará, en un taller online, cómo funciona la a… https://t.co/0f8gY4hzEp",2022-07-13 14:10:58.629370,Thu Jul 08 14:26:33 +0000 2021
164,1412750067375673345,The Bridge,1,"El próximo miércoles, 14 de julio, tendremos el placer de contar con Iñaki Arrola en The Bridge. Nos hablará de “la… https://t.co/dpckXPVPv0",2022-07-13 14:10:58.629370,Wed Jul 07 12:27:18 +0000 2021
165,1411001649070489602,The Bridge,3,"¿Sabes, realmente, cuál es el alcance de la Inteligencia Artificial? 😎🚀

#datascience #bootcamp… https://t.co/NmQ4bQobrU",2022-07-13 14:10:58.629370,Fri Jul 02 16:39:42 +0000 2021
166,1410673283670974471,The Bridge,1,Hoy en The Bridge hemos tenido el placer realizar una #masterclass de Machine Learning para los alumnos de IESE del… https://t.co/QAgo9OtBP4,2022-07-13 14:10:58.629370,Thu Jul 01 18:54:54 +0000 2021
167,1409821604251643905,The Bridge,1,"RT @AnaWhitewolf: Necesitamos más referentes LGBTQ+ en el sector tech 🌈

Ahora mismo mesa redonda ""Tech Pride"" de la mano de @TheBridge_Tec…",2022-07-13 14:10:58.629370,Tue Jun 29 10:30:38 +0000 2021
168,1409461243774185472,The Bridge,1,RT @AnaWhitewolf: @TheBridge_Tech Os lo muevo! ☺️🪄 https://t.co/I7Z56LDgVU,2022-07-13 14:10:58.629370,Mon Jun 28 10:38:41 +0000 2021
169,1408317812532187136,The Bridge,1,RT @itep_es: 💥El #MétodoILE👷 de #ITEP sigue apostando por el #empleo🛠️. El alumnado de los ciclos de #informática🔵 ha participado de una se…,2022-07-13 14:10:58.629370,Fri Jun 25 06:55:06 +0000 2021
170,1408317605233008640,The Bridge,1,RT @mildredlaya: @margarita_bly en vivo @TheBridge_Tech @EmiVegasV “a las nuevas generaciones: Buscar y elegir un expertise es clave para e…,2022-07-13 14:10:58.629370,Fri Jun 25 06:54:17 +0000 2021
171,1408314245230571520,The Bridge,0,"Ayer tuvimos el placer de tener por el palacio a @margarita_bly , un think tank a favor de la #igualdad en la… https://t.co/VwGBAqQ0LS",2022-07-13 14:10:58.629370,Fri Jun 25 06:40:55 +0000 2021
172,1407782296384688128,The Bridge,2,"La inclusión y la diversidad LGTBI+ en el sector tecnológico.

Consigue tu entrada para nuestro evento online Aquí… https://t.co/ymvXyTuGjM",2022-07-13 14:10:58.629370,Wed Jun 23 19:27:09 +0000 2021
173,1405607103742492676,The Bridge,0,@thebridge_tech colabora con el Plan Circular de @fundacionuniversia para favorecer la empleabilidad de los perfile… https://t.co/YhWFRHMoGY,2022-07-13 14:10:58.629370,Thu Jun 17 19:23:43 +0000 2021
174,1405518090062991364,The Bridge,0,"Con el fin de conocer el mercado laboral digital y acercarlo a The Bridge, hemos tenido la oportunidad de conocer m… https://t.co/jfZeaABBTb",2022-07-13 14:10:58.629370,Thu Jun 17 13:30:00 +0000 2021
175,1405467142326304774,The Bridge,0,"¿A qué estás esperando? Otro año más, felices de colaborar con este #PlanCircularFundacionUniversia #bootcamp https://t.co/MHUBMQOdCn",2022-07-13 14:10:58.629370,Thu Jun 17 10:07:33 +0000 2021
176,1404516718349783041,The Bridge,0,"Una promoción más. 😎 ¡Bienvenidos a todos! 🚀

#thebridgeschool #día0 #junio21 #welcomestudents #bootcamps #Madrid… https://t.co/4dK0mfioUj",2022-07-13 14:10:58.629370,Mon Jun 14 19:10:54 +0000 2021
177,1402663515240943622,The Bridge,0,"Hoy teníamos #Capturetheflag en el patio de The Bridge. 😎

¡Nuestros alumnos de ciberseguridad lo han dado todo! 🏁… https://t.co/0vCQy6JOnV",2022-07-13 14:10:58.629370,Wed Jun 09 16:26:56 +0000 2021
178,1400361049279406080,The Bridge,1,"Parece que algunos trabajan muy a gusto en el nuevo espacio del campus. 😉 Un poco de siesting y mucho programing, y… https://t.co/kCnVXSLu0T",2022-07-13 14:10:58.629370,Thu Jun 03 07:57:46 +0000 2021
179,1400165346183684103,The Bridge,0,"¡Únete a The Bridge!😎 Forma parte de la nueva promoción de junio e impulsa tu carrera digital! 🚀

#thebridgeschool… https://t.co/i1vRqIMmPc",2022-07-13 14:10:58.629370,Wed Jun 02 19:00:07 +0000 2021
180,1399440542539423748,The Bridge,0,"El próximo día 2 de junio te contamos cómo es The Bridge, qué bootcamps puedes cursar con nosootros, cómo funciona… https://t.co/xnbwrHnJgO",2022-07-13 14:10:58.629370,Mon May 31 19:00:00 +0000 2021
181,1397928694639857675,The Bridge,7,RT @Fran4Code: Llegamos tarde con el inglés no podemos llegar tarde con la programación. @Forbes @sonsolesonega @JaSantaolalla @Carinaszpil…,2022-07-13 14:10:58.629370,Thu May 27 14:52:27 +0000 2021
182,1397272574711767051,The Bridge,0,"¡Feliz Día del Orgullo Friki! 😎

En The Bridge nos encanta celebrarlo, y como buen día del orgullo friki no podían… https://t.co/J6aBWIKNzF",2022-07-13 14:10:58.629370,Tue May 25 19:25:16 +0000 2021
183,1397157978223038468,The Bridge,1,En The Bridge queremos fomentar las vocaciones tecnológicas y este verano vamos a organizar campamentos de verano e… https://t.co/d1o3xiAAc8,2022-07-13 14:10:58.629370,Tue May 25 11:49:54 +0000 2021
184,1396012072073302016,The Bridge,1,¡Enhorabuena a nuestros últimos alumnis contratados! 🚀 Ha sido un placer teneros como alumnos y ver cómo lográis vu… https://t.co/uZRbvyfB6Z,2022-07-13 14:10:58.629370,Sat May 22 07:56:29 +0000 2021
185,1395464843096989704,The Bridge,1,"Te contamos cuáles son las herramientas más importantes para analizar datos. Profundiza en cómo recopilar, limpiar,… https://t.co/bacsYauugb",2022-07-13 14:10:58.629370,Thu May 20 19:41:59 +0000 2021
186,1395276129729187844,The Bridge,1,"RT @FuturoTrabajo: Noya Fernández del Cotero, COO y cofundadora de @TheBridge_Tech nos descubre las ventajas de los #bootcamps para las per…",2022-07-13 14:10:58.629370,Thu May 20 07:12:06 +0000 2021
187,1395275924682203136,The Bridge,1,"RT @ElenaGarciiia: Aquí una foto del 26 de marzo, una tarde increíble.
Acto organizado por David Carvajal en su escuela @TheBridge_Tech, el…",2022-07-13 14:10:58.629370,Thu May 20 07:11:18 +0000 2021
188,1394740826140520454,The Bridge,0,"Bootcamp, una vacuna contra la brecha digital. Nuestra COO, le cuenta a #futureforwork todo sobre los bootcamps. 😎… https://t.co/Uej4Y6ueSA",2022-07-13 14:10:58.629370,Tue May 18 19:45:00 +0000 2021
189,1394352047181414411,The Bridge,1,Aprender a gestionar campañas de performance digital e inbound marketing. 😎¡Apunta! 25 de mayo 👉… https://t.co/9sAHWc4ePo,2022-07-13 14:10:58.629370,Mon May 17 18:00:08 +0000 2021
190,1394183257470771203,The Bridge,2,"RT @Santi_Garcia: Noya Fernández del Cotero, COO y cofundadora de @TheBridge_Tech nos descubre las ventajas de los #bootcamps para las pers…",2022-07-13 14:10:58.629370,Mon May 17 06:49:25 +0000 2021
191,1393491341510914055,The Bridge,0,"¡Feliz San Isidro a todos!

#thebridgeschool #sanisidro2021 https://t.co/b7xVmZqzQt",2022-07-13 14:10:58.629370,Sat May 15 09:00:00 +0000 2021
192,1393238482567450630,The Bridge,0,¿Quieres acceder a una de nuestras becas #digitaltalentpipeline 🚀? Tienes toda la información en nuestra web 👉… https://t.co/mPEf7UnOk3,2022-07-13 14:10:58.629370,Fri May 14 16:15:14 +0000 2021
193,1392001377824555009,The Bridge,0,Explorarás el proceso que determina como los usuarios interactúan con un producto digital y por qué el rol del dise… https://t.co/PyAfaAoPLE,2022-07-13 14:10:58.629370,Tue May 11 06:19:25 +0000 2021
194,1390954628267790340,The Bridge,0,¡Muchas gracias Michael Page por asistir a nuestro Recruiter's Corner y por responder a todas nuestras preguntas! ¡… https://t.co/rRokRirLtk,2022-07-13 14:10:58.629370,Sat May 08 09:00:00 +0000 2021
195,1390705484622176264,The Bridge,0,"Gambito de The Bridge. 😎

#thebridgeschool #digitaltalent #ajedrez #bootcamps https://t.co/dgqxLATrgC",2022-07-13 14:10:58.629370,Fri May 07 16:30:00 +0000 2021
196,1388142347486208005,The Bridge,0,"Ayer en The Bridge, tuvimos la suerte de contar con un panel de expertas en Ciberseguridad, con el objetivo de refl… https://t.co/y7Ty2WSBzY",2022-07-13 14:10:58.629370,Fri Apr 30 14:45:00 +0000 2021
197,1388081493852004357,The Bridge,3,"RT @_Mnemo: Ayer tuvimos el placer de participar en la mesa ""Cyberwomen: mujeres en ciberseguridad"" organizada por @TheBridge_Tech 
 . Mnem…",2022-07-13 14:10:58.629370,Fri Apr 30 10:43:12 +0000 2021
198,1387496842003423232,The Bridge,0,Buenas noticias para The Bridge para los alumnis de The Bridge. 🚀😎 ¡Enhorabuena a todos nuestros nuevos alumni cont… https://t.co/Ub5OvqHN4b,2022-07-13 14:10:58.629370,Wed Apr 28 20:00:00 +0000 2021
199,1386651271264886787,The Bridge,1,¿Quieres saber más sobre algoritmos? Desde The Bridge te contamos todo sobre esta revolución:… https://t.co/ZMuns9qYLD,2022-07-13 14:10:58.629370,Mon Apr 26 12:00:00 +0000 2021
